author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
АНПЛАНЕТА,real_estate_agent,https://www.cian.ru/sale/flat/301767499/,Москва,sale,flat,8,29,2,52.0,-1,0,31800000,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/298220695/,Москва,sale,flat,16,19,2,68.0,-1,0,31999000,Даниловский,проспект Лихачева,12к2,Технопарк,Квартал на набережной NOW
VIСTORY GROUP,real_estate_agent,https://www.cian.ru/sale/flat/301317062/,Москва,sale,flat,7,8,2,53.6,-1,0,32000000,Хамовники,Смоленский бульвар,22/14,Смоленская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301274843/,Москва,sale,flat,7,39,2,64.4,-1,0,32000000,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300222335/,Москва,sale,flat,12,23,2,67.0,-1,0,32000000,Люблино,Совхозная ,10Б,Люблино,L'Club
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/300139434/,Москва,sale,flat,9,13,2,80.1,-1,0,32000000,Лефортово,проезд Невельского,6к2,Авиамоторная,Символ
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/299566790/,Москва,sale,flat,10,28,2,62.6,-1,0,32200000,Раменки,Винницкая ,8к2,Раменки,Настоящее
Бест офис на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/301385335/,Москва,sale,flat,24,24,2,71.1,-1,0,32500000,Обручевский,Профсоюзная ,68к2,Воронцовская,Родной город. Воронцовский парк
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301215288/,Москва,sale,flat,21,28,2,43.3,-1,0,32500000,Пресненский,Шмитовский проезд,39к8,Шелепиха,Headliner
do A.S.A.P.,real_estate_agent,https://www.cian.ru/sale/flat/300992579/,Москва,sale,flat,4,34,2,87.9,-1,0,32500000,Аэропорт,Кочновский проезд,4к2,Гражданская,Аэробус
CENTURY 21 Столичная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/301799229/,Москва,sale,flat,5,23,2,63.0,-1,0,33225000,Хорошево-Мневники,Шелепихинская набережная,40к2,Шелепиха,Sydney City
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300192215/,Москва,sale,flat,40,44,2,65.0,-1,0,32990000,Хорошево-Мневники,Шелепихинская набережная,40к1,Шелепиха,Sydney City
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/291207212/,Москва,sale,flat,9,26,2,63.0,-1,0,33499000,Хорошевский, Зорге,9к1,Зорге,Рихард
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300289683/,Москва,sale,flat,18,48,2,64.0,-1,0,33500000,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити
Cristall Realty,real_estate_agent,https://www.cian.ru/sale/flat/298833137/,Москва,sale,flat,2,12,2,63.0,-1,0,33500000,Аэропорт, Черняховского,19,Аэропорт,Черняховского 19
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/296712419/,Москва,sale,flat,4,5,2,75.0,-1,0,34000000,Басманный,Нижняя Красносельская ,35С23,Бауманская,TriBeCa APARTMENTS
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301432811/,Москва,sale,flat,20,22,2,56.8,-1,0,34500000,Гагаринский, Вавилова,56,Академическая,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/297812267/,Москва,sale,flat,22,22,2,93.5,-1,0,34900000,Хорошевский,1-я Магистральная ,25,Хорошёвская,Сити-комплекс Мята
GLINCOM,official_representative,https://www.cian.ru/sale/flat/297952301/,Москва,sale,flat,2,6,2,90.0,-1,0,34900000,Алексеевский,проспект Мира,102к2,Алексеевская,Парк Мира
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/288162001/,Москва,sale,flat,22,24,2,66.0,-1,0,35500000,Хорошево-Мневники, Народного Ополчения,11,Народное Ополчение,Wellton park
TWEED,real_estate_agent,https://www.cian.ru/sale/flat/282592114/,Москва,sale,flat,2,7,2,45.5,-1,0,35500000,Замоскворечье,Шлюзовая набережная,2А,Павелецкая,IM на Садовом
Дарья Румянцева,realtor,https://www.cian.ru/sale/flat/300861831/,Москва,sale,flat,5,15,2,52.0,-1,0,36000000,Аэропорт,Ленинградский проспект,36с38,,ВТБ Арена парк
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301323105/,Москва,sale,flat,12,14,2,51.0,-1,0,36000000,Раменки,проспект Генерала Дорохова,39к1,Минская,Собрание клубных домов West Garden
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300484470/,Москва,sale,flat,4,11,2,79.0,-1,0,36500000,Преображенское,Краснобогатырская ,90С1,Преображенская площадь,Наследие
Авеню-Мск,real_estate_agent,https://www.cian.ru/sale/flat/299932467/,Москва,sale,flat,2,4,2,42.9,-1,0,36500000,Пресненский,Большая Никитская ,24/1С1,Арбатская,
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/299717407/,Москва,sale,flat,14,24,2,59.0,-1,0,37500000,Хорошево-Мневники,Шелепихинская набережная,34к3,Шелепиха,Сердце Столицы
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/299232358/,Москва,sale,flat,37,47,2,66.4,-1,0,37500000,Бутырский,Новодмитровская ,2к6,Дмитровская,Савеловский Сити
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301388264/,Москва,sale,flat,9,22,2,71.2,-1,0,37500000,Сокольники,проезд Попов,4,Электрозаводская,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300019726/,Москва,sale,flat,11,13,2,80.0,-1,0,37500000,Преображенское,Краснобогатырская ,90С22,Преображенская площадь,Наследие
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734707/,Москва,sale,flat,10,20,2,38.9,-1,0,38000000,Пресненский,Мантулинская ,9к1,Деловой центр,City Park
Aptera estate,real_estate_agent,https://www.cian.ru/sale/flat/300270099/,Москва,sale,flat,1,9,2,60.0,-1,0,38000000,Хамовники,Малый Левшинский переулок,5,Парк Культуры,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301589259/,Москва,sale,flat,9,14,2,65.0,-1,0,38000000,Филевский парк,Большая Филевская ,3к1,Фили,Западный порт
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/300561404/,Москва,sale,flat,8,20,2,75.5,-1,0,38500000,Алексеевский,Новоалексеевская ,16К5,Алексеевская,Серебряный фонтан
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/301404169/,Москва,sale,flat,3,14,2,44.0,-1,0,38500000,Раменки,проспект Генерала Дорохова,39к1Б,Минская,Собрание клубных домов West Garden
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/297744464/,Москва,sale,flat,29,33,2,78.2,-1,0,38500000,Хорошево-Мневники,Причальный проезд,10,Шелепиха,Level Причальный
ЗАПАДНЫЙ САД,real_estate_agent,https://www.cian.ru/sale/flat/301560925/,Москва,sale,flat,7,14,2,69.0,-1,0,38889000,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
Антон Осмелкин,realtor,https://www.cian.ru/sale/flat/297067178/,Москва,sale,flat,11,13,2,75.0,-1,0,39000000,Измайлово,Измайловский проезд,10к2,Измайловская,Виноградный
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734687/,Москва,sale,flat,7,14,2,68.9,-1,0,38876000,Раменки,проспект Генерала Дорохова,39к1В,Минская,Собрание клубных домов West Garden
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/291044414/,Москва,sale,flat,5,5,2,94.6,-1,0,39000000,Красносельский,Сретенский бульвар,6/1С1,Тургеневская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/298987488/,Москва,sale,flat,6,16,2,69.0,-1,0,39500000,Беговой,Северный ао,К2,Белорусская,Слава ЖК
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/299981939/,Москва,sale,flat,13,15,2,74.6,-1,0,39800000,Раменки,Винницкая ,8к4,Раменки,Настоящее
Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/sale/flat/295656889/,Москва,sale,flat,17,28,2,60.9,-1,0,39500000,Филевский парк, Василисы Кожиной,13,Парк Победы,Квартал апартаментов Match Point
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/301680801/,Москва,sale,flat,2,16,2,59.3,-1,0,40000000,Хамовники,Фрунзенская набережная,50,Спортивная,
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/298723575/,Москва,sale,flat,4,6,2,68.0,-1,0,39900000,Пресненский,Шмитовский проезд,39к8,Шелепиха,Headliner
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/300618922/,Москва,sale,flat,39,41,2,56.9,-1,0,41000000,Хорошевский,Ленинградский проспект,37/6,Аэропорт,Прайм Парк
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301458390/,Москва,sale,flat,7,7,2,69.6,-1,0,41300000,Пресненский,Шмитовский проезд,39к3,Шелепиха,Headliner
Арт Риэлти,real_estate_agent,https://www.cian.ru/sale/flat/301156873/,Москва,sale,flat,2,7,2,75.0,-1,0,41250000,Мещанский, Гиляровского,55,Проспект Мира,Дом на Гиляровского
PRO ОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/300858774/,Москва,sale,flat,9,39,2,71.0,-1,0,41900000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
BY Moscow City,real_estate_agent,https://www.cian.ru/sale/flat/294452835/,Москва,sale,flat,16,78,2,62.0,-1,0,42000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/300327999/,Москва,sale,flat,10,23,2,76.3,-1,0,42000000,Хорошево-Мневники,проезд Проектируемый № 1074,1,,Остров
ALVO Group,real_estate_agent,https://www.cian.ru/sale/flat/300346168/,Москва,sale,flat,12,25,2,80.0,-1,0,42900000,Раменки,Мичуринский проспект,26,Раменки,
ALVO Group,real_estate_agent,https://www.cian.ru/sale/flat/300742961/,Москва,sale,flat,2,5,2,69.0,-1,0,43000000,Хорошевский,Ленинградский проспект,37/3,Аэропорт,Прайм Парк
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300705607/,Москва,sale,flat,6,12,2,81.9,-1,0,43900000,Хорошевский,Ходынский бульвар,19,ЦСКА,Гранд-парк
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/298609419/,Москва,sale,flat,28,29,2,55.0,-1,0,44000000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301406830/,Москва,sale,flat,28,29,2,53.1,-1,0,44000000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
БЕСТ на Октябрьской,real_estate_agent,https://www.cian.ru/sale/flat/293675485/,Москва,sale,flat,2,41,2,94.2,-1,0,44000000,Чертаново Северное,Северное Чертаново мкр,1А,Чертановская,Авеню 77
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/297210375/,Москва,sale,flat,35,37,2,61.2,-1,0,44700000,Хорошево-Мневники,Шелепихинская набережная,34к2,Шелепиха,Сердце Столицы
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296779762/,Москва,sale,flat,4,14,2,70.0,-1,0,44500000,Беговой, 1-я Ямского Поля,1к1,Белорусская,Slava
СЕДЬМОЕ НЕБО,real_estate_agent,https://www.cian.ru/sale/flat/301119651/,Москва,sale,flat,10,23,2,82.0,-1,0,45000000,Останкинский, Академика Королева,10,Улица Академика Королёва,Седьмое Небо
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/294511036/,Москва,sale,flat,4,23,2,90.6,-1,0,45000000,Хорошевский, Гризодубовой,2,ЦСКА,Гранд-парк
PANDA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/299568402/,Москва,sale,flat,4,23,2,70.0,-1,0,45000000,Хорошевский, Зорге,9,Полежаевская,Зорге 9
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301498692/,Москва,sale,flat,19,41,2,75.0,-1,0,46000000,Раменки, Василия Ланового,1к2,Аминьевская,Огни
Смарт Реалти,real_estate_agent,https://www.cian.ru/sale/flat/294195526/,Москва,sale,flat,13,21,2,77.9,-1,0,46000000,Хорошево-Мневники,Жилой комплекс остров,к2,Мнёвники,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301041159/,Москва,sale,flat,11,22,2,110.0,-1,0,46300000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
Михаил Кожин,realtor,https://www.cian.ru/sale/flat/301320997/,Москва,sale,flat,11,29,2,109.0,-1,0,46300000,Якиманка,Мытная ,40к4,Октябрьская,Sky House
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/296805987/,Москва,sale,flat,3,24,2,65.8,-1,0,46750000,Хорошевский,Хорошевское шоссе,25Ак3,Хорошёвская,Династия
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/297754687/,Москва,sale,flat,5,15,2,69.8,-1,0,47500000,Раменки,Винницкая ,8к4,Раменки,Настоящее
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301357284/,Москва,sale,flat,16,23,2,83.9,-1,0,47900000,Можайский,Гжатская ,5к4,Давыдково,LIFE-Кутузовский
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/301558713/,Москва,sale,flat,3,21,2,49.6,-1,0,52000000,Пресненский, Костикова,4к1,Улица 1905 года,Lucky
Veles Realty,real_estate_agent,https://www.cian.ru/sale/flat/292593774/,Москва,sale,flat,6,8,2,70.0,-1,0,52000000,Тверской,Тверская ,6С1,Охотный ряд,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/294267190/,Москва,sale,flat,6,22,2,85.0,-1,0,52000000,Пресненский,Шмитовский проезд,16С2,Улица 1905 года,Шмитовский 16
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/292496766/,Москва,sale,flat,4,21,2,54.0,-1,0,54000000,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300460841/,Москва,sale,flat,15,21,2,89.4,-1,0,57000000,Басманный,набережная Академика Туполева,15,Бауманская,Каскад
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/301124369/,Москва,sale,flat,69,78,2,78.2,-1,0,58000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300005835/,Москва,sale,flat,5,8,2,73.0,-1,0,58000000,Пресненский,Тверской бульвар,17С1,Пушкинская,
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/280614853/,Москва,sale,flat,3,15,2,58.54,-1,0,61000000,Пресненский, Костикова,4к4,Улица 1905 года,Lucky
FS PROPERTY,real_estate_agent,https://www.cian.ru/sale/flat/296382222/,Москва,sale,flat,4,16,2,73.0,-1,0,63000000,Замоскворечье,Мытная ,7с1,Серпуховская,Английский квартал
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/292267406/,Москва,sale,flat,3,6,2,49.0,-1,0,65000000,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa
Eightmix Property,real_estate_agent,https://www.cian.ru/sale/flat/252209191/,Москва,sale,flat,5,13,2,92.6,-1,0,68000000,Арбат, Новый Арбат,32,Смоленская,Звёзды Арбата
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/297675248/,Москва,sale,flat,50,75,2,107.6,-1,0,68000000,Пресненский,1-й Красногвардейский проезд,15,Деловой центр,Меркурий Тауэр
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539848/,Москва,sale,flat,5,6,2,100.0,-1,0,70000000,Замоскворечье,Большая Пионерская ,20,Павелецкая,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/297672423/,Москва,sale,flat,25,76,2,105.0,-1,0,70000000,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц
IZRAEV invest club,real_estate_agent,https://www.cian.ru/sale/flat/301180686/,Москва,sale,flat,15,32,2,85.0,-1,0,73199999,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/261659981/,Москва,sale,flat,4,10,2,94.0,-1,0,75000000,Аэропорт,Ленинградский проспект,36с31,Динамо,ВТБ Арена парк
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300931485/,Москва,sale,flat,72,79,2,78.2,-1,0,76636000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/284287625/,Москва,sale,flat,3,5,2,81.9,-1,0,77805400,Красносельский,Уланский переулок,13С1,Тургеневская,"Уланский, 13"
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298978845/,Москва,sale,flat,16,18,2,123.3,-1,0,77112000,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/287583404/,Москва,sale,flat,6,12,2,60.0,-1,0,78000000,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300981615/,Москва,sale,flat,59,77,2,85.7,-1,0,78844000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/301776385/,Москва,sale,flat,25,85,2,116.2,-1,0,80000000,Пресненский,1-й Красногвардейский проезд,21с1,Деловой центр,МФК ОКО
Smolenka Estate,real_estate_agent,https://www.cian.ru/sale/flat/299672730/,Москва,sale,flat,8,9,2,60.7,-1,0,82800000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/293596614/,Москва,sale,flat,3,12,2,66.0,-1,0,83000000,Раменки,Мосфильмовская ,1А,Ломоносовский проспект,Вишневый сад
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/301353911/,Москва,sale,flat,5,7,2,69.7,-1,0,83803950,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов 
Century 21 Street Realty,real_estate_agent,https://www.cian.ru/sale/flat/297469215/,Москва,sale,flat,8,9,2,64.2,-1,0,86028000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
AIM Realty,real_estate_agent,https://www.cian.ru/sale/flat/300807297/,Москва,sale,flat,11,14,2,93.1,-1,0,86000000,Мещанский, Советской Армии,6,Достоевская,Barkli Park
Винидиктов и Партнеры,real_estate_agent,https://www.cian.ru/sale/flat/301654748/,Москва,sale,flat,5,13,2,54.4,-1,0,90000000,Хамовники, Усачева,11Б,Спортивная,Садовые кварталы
Century 21 Premium Property,real_estate_agent,https://www.cian.ru/sale/flat/301255231/,Москва,sale,flat,3,6,2,72.0,-1,0,90960000,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов 
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/299216001/,Москва,sale,flat,72,78,2,78.0,-1,0,92900000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/sale/flat/279918609/,Москва,sale,flat,3,4,2,56.0,-1,0,95000000,Пресненский,Малая Бронная ,26С1,Тверская,Малая Бронная 26
ID 109135729,realtor,https://www.cian.ru/sale/flat/301784108/,Москва,sale,flat,5,12,2,90.4,-1,0,94490000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
Eightmix Property,real_estate_agent,https://www.cian.ru/sale/flat/295762801/,Москва,sale,flat,33,44,2,103.0,-1,0,95000000,Раменки,Минская ,2,Минская,Долина Сетунь
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/298736248/,Москва,sale,flat,2,8,2,77.0,-1,0,95000000,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский
ID 367770,real_estate_agent,https://www.cian.ru/sale/flat/297813183/,Москва,sale,flat,12,33,2,70.0,-1,0,99900000,Таганский,Котельническая набережная,1/15кБ,Китай-город,
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/297699610/,Москва,sale,flat,63,66,2,85.0,-1,0,100000000,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/301734841/,Москва,sale,flat,9,14,2,99.71,-1,0,103000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/301734838/,Москва,sale,flat,7,12,2,78.0,-1,0,104900000,Хамовники, Ефремова,10,Фрунзенская,Садовые кварталы
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/281705865/,Москва,sale,flat,7,12,2,77.2,-1,0,104900000,Хамовники, Ефремова,10с1к4/2,Фрунзенская,Садовые кварталы
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734741/,Москва,sale,flat,4,12,2,107.7,-1,0,108000000,Хамовники,Малая Пироговская ,8,Спортивная,Barrin House
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/301734830/,Москва,sale,flat,8,14,2,100.0,-1,0,113000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
NIKA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/297454391/,Москва,sale,flat,23,73,2,218.9,-1,0,126689434,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц
ID 413522,realtor,https://www.cian.ru/sale/flat/301734966/,Москва,sale,flat,6,7,2,94.0,-1,0,130000000,Хамовники, Льва Толстого,23С5,Парк Культуры,Литератор
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/301734832/,Москва,sale,flat,10,14,2,99.61,-1,0,130000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
Ramenky Realty,real_estate_agent,https://www.cian.ru/sale/flat/301734698/,Москва,sale,flat,8,8,2,101.61,-1,0,135000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300006052/,Москва,sale,flat,2,5,2,103.0,-1,0,149980000,Тверской,Никольская ,10/2С2б,Лубянка,St. Nickolas
Ностальгия,real_estate_agent,https://www.cian.ru/sale/flat/296991138/,Москва,sale,flat,5,6,2,95.6,-1,0,160000000,Басманный,Потаповский переулок,6,Чистые пруды,Абрикосов
FS PROPERTY,real_estate_agent,https://www.cian.ru/sale/flat/301355208/,Москва,sale,flat,6,6,2,145.5,-1,0,165283019,Якиманка, Большая Полянка,61С2,Добрынинская,
САДОВЫЕ КВАРТАЛЫ,real_estate_agent,https://www.cian.ru/sale/flat/301734833/,Москва,sale,flat,7,14,2,95.0,-1,0,169000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
PEOPLE,real_estate_agent,https://www.cian.ru/sale/flat/295932608/,Москва,sale,flat,3,9,2,148.5,-1,0,230000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300067196/,Москва,sale,flat,4,5,2,45.0,-1,0,5600000,,,6,Подольск,
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/297593550/,Москва,sale,flat,5,5,2,43.2,-1,0,7000000,,,12,Апрелевка,
Елена Новикова,realtor,https://www.cian.ru/sale/flat/301428266/,Москва,sale,flat,2,2,2,39.6,-1,0,7200000,,,,,
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/299166358/,Москва,sale,flat,2,3,2,51.8,-1,0,7400000,, Борисоглебская Слобода,12к2,Апрелевка,Борисоглебское
Доступная Недвижимость Офис Сретенский,real_estate_agent,https://www.cian.ru/sale/flat/296710894/,Москва,sale,flat,1,5,2,45.3,-1,0,7500000,,,13,Бунинская аллея,
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/295221425/,Москва,sale,flat,5,5,2,47.3,-1,0,7600000,,,14,Апрелевка,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/301638586/,Москва,sale,flat,4,12,2,31.1,-1,0,7700000,, Уточкина,5к2,Силикатная,Алхимово
Елена Сенотрусова,realtor,https://www.cian.ru/sale/flat/301492005/,Москва,sale,flat,1,9,2,35.0,-1,0,7700000,,,5,Аэропорт Внуково,
ID 113384895,homeowner,https://www.cian.ru/sale/flat/301005919/,Москва,sale,flat,12,12,2,39.3,-1,0,7800000,Солнцево, Авиаторов,11К1,Солнцево,
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/300510347/,Москва,sale,flat,2,3,2,52.5,-1,0,8200000,, Борисоглебская Слобода,18,Апрелевка,Борисоглебское
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/298216966/,Москва,sale,flat,1,3,2,53.6,-1,0,8900000,, Десятинная,17к2,Апрелевка,Борисоглебское
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/300734769/,Москва,sale,flat,3,3,2,53.5,-1,0,9000000,,бульвар Светлый,10/2,Филатов Луг,
Татьяна Ефимова,realtor,https://www.cian.ru/sale/flat/300662115/,Москва,sale,flat,1,9,2,45.6,-1,0,9250000,Марьино,Новочеркасский бульвар,11,Марьино,
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/301124400/,Москва,sale,flat,13,16,2,61.9,-1,0,9500000,,,25А,Апрелевка,Престиж
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/296440966/,Москва,sale,flat,12,12,2,56.1,-1,0,9600000,,проспект Куприна,32к1,Бунинская аллея,Эко Бунино
NEWPOLIS,real_estate_agent,https://www.cian.ru/sale/flat/299181278/,Москва,sale,flat,3,7,2,60.5,-1,0,9600000,, Медовая Долина,2,Санино,Баркли Медовая долина
МОЯ СТОЛИЦА,real_estate_agent,https://www.cian.ru/sale/flat/296470480/,Москва,sale,flat,8,9,2,44.0,-1,0,9699999,Вешняки, Старый Гай,2К4,Новогиреево,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/300054601/,Москва,sale,flat,10,12,2,38.2,-1,0,9700000,Гольяново,Щелковское шоссе,21к1,Черкизовская,
ИПОМАКС,real_estate_agent,https://www.cian.ru/sale/flat/296356582/,Москва,sale,flat,2,16,2,63.6,-1,0,9800000,,,23Б,Апрелевка,
Самолет Плюс ТЦ Южный,real_estate_agent,https://www.cian.ru/sale/flat/299648689/,Москва,sale,flat,3,3,2,63.9,-1,0,9800000,, Николинские Ключи,49,Крёкшино,Ново-Никольское
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/293619176/,Москва,sale,flat,2,9,2,57.7,-1,0,9900000,,проспект Куприна,38к1,Бунинская аллея,Эко Бунино
ID 71274142,unknown,https://www.cian.ru/sale/flat/299078839/,Москва,sale,flat,1,9,2,38.0,-1,0,9890000,Лефортово,Юрьевская ,11,Сортировочная,
Оксана Гимишян,realtor,https://www.cian.ru/sale/flat/297562053/,Москва,sale,flat,4,9,2,44.6,-1,0,10000000,Метрогородок,Открытое шоссе,25К3,Бульвар Рокоссовского,
